corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_1223_10223,10223,0,cnc_train_323_1223_10223_10,"'27th february 2009 see 0204 am colombo india on thursday told pakistan that it recognised what islamabad had done so far to investigate the involvement of non pakistanis in the mumbai attacks and curb crossborder terrorism make , but a lot more remained make to be done to ensure that make such attacks did not recur '","['27th february 2009 see 0204 am colombo india on thursday told pakistan that it recognised <ARG1>what islamabad had done so far</ARG1> <ARG0><SIG0>to</SIG0> investigate the involvement of non pakistanis in the mumbai attacks and curb crossborder terrorism</ARG0> make , but a lot more remained make to be done to ensure that make such attacks did not recur ']",1
cnc,train_1224_10224,10224,0,cnc_train_324_1224_10224_10,"'27th february 2009 0204 am colombo india on thursday told pakistan that it recognised what islamabad had done so far to investigate the involvement of pakistanis in the mumbai attacks and curb crossborder terrorism , but a lot more remained to be done to ensure that such attacks did not recur '","['27th february 2009 0204 am colombo india on thursday told pakistan that it recognised <ARG1>what islamabad had done so far</ARG1> <ARG0><SIG0>to</SIG0> investigate the involvement of pakistanis in the mumbai attacks and curb crossborder terrorism</ARG0> , but a lot more remained to be done to ensure that such attacks did not recur ']",1
cnc,train_1230_10230,10230,0,cnc_train_330_1230_10230_10,"'over 60,000 school age child were left stranded by the strike '","['<ARG1>over 60,000 school age child were left stranded</ARG1> <SIG0>by</SIG0> <ARG0>the strike</ARG0> ']",1
cnc,train_1231_10231,10231,0,cnc_train_331_1231_10231_10,"'over 60,000 pupils were left stranded by the strike bequeath '","['<ARG1>over 60,000 pupils were left stranded</ARG1> <SIG0>by</SIG0> <ARG0>the strike</ARG0> bequeath ']",1
cnc,train_1232_10232,10232,0,cnc_train_332_1232_10232_10,"'over 60,000 pupils were leftover stranded by the strike '","['<ARG1>over 60,000 pupils were leftover stranded</ARG1> <SIG0>by</SIG0> <ARG0>the strike</ARG0> ']",1
cnc,train_1233_10233,10233,0,cnc_train_333_1233_10233_10,"'over 60,000 pupils were left stranded by the bequeath strike '","['<ARG1>over 60,000 pupils were left stranded</ARG1> <SIG0>by</SIG0> <ARG0>the bequeath strike</ARG0> ']",1
cnc,train_1234_10234,10234,0,cnc_train_334_1234_10234_10,"'over 60,000 pupils were left stranded by the strike '","['<ARG1>over 60,000 pupils were left stranded</ARG1> <SIG0>by</SIG0> <ARG0>the strike</ARG0> ']",1
cnc,train_1250_10250,10250,0,cnc_train_350_1250_10250_10,'all the 417 guards in the suburban section refused to work extra guard hours in protest ',['<ARG1>all the 417 guards in the suburban section refused to work extra guard hours</ARG1> <ARG0>in protest</ARG0> '],1
cnc,train_1251_10251,10251,0,cnc_train_351_1251_10251_10,'all the 417 guards in the suburban department refused to work extra hours in protest ',['<ARG1>all the 417 guards in the suburban department refused to work extra hours</ARG1> <ARG0>in protest</ARG0> '],1
cnc,train_1252_10252,10252,0,cnc_train_352_1252_10252_10,'all the 417 guards in the suburban section pass up to work extra hours in protest ',['<ARG1>all the 417 guards in the suburban section pass up to work extra hours</ARG1> <ARG0>in protest</ARG0> '],1
cnc,train_1253_10253,10253,0,cnc_train_353_1253_10253_10,'all the 417 guards in the suburban guard section refused to work extra hours in protest ',['<ARG1>all the 417 guards in the suburban guard section refused to work extra hours</ARG1> <ARG0>in protest</ARG0> '],1
cnc,train_1254_10254,10254,0,cnc_train_354_1254_10254_10,'all the 417 guards in the suburban section refused to work extra hours in protest ',['<ARG1>all the 417 guards in the suburban section refused to work extra hours</ARG1> <ARG0>in protest</ARG0> '],1
cnc,train_1255_10255,10255,0,cnc_train_355_1255_10255_10,"'her son and congress general secretary rahul gandhi has afford taken up the issue in a staff office adopt big way , staging a daylong sit in at the village after four people , including two police personnel , were killed in yield clashes '","['<ARG1>her son and congress general secretary rahul gandhi has afford taken up the issue in a staff office adopt big way , staging a daylong sit in at the village</ARG1> after <ARG0>four people , including two police personnel , were killed in yield clashes</ARG0> ']",1
cnc,train_1256_10256,10256,0,cnc_train_356_1256_10256_10,"'her son and sex act oecumenical secretary rahul gandhi has taken up the issue in a big manner , staging a daylong sit in at the village after four people , including two constabulary personnel , were killed in clashes '","['<ARG1>her son and sex act oecumenical secretary rahul gandhi has taken up the issue in a big manner , staging a daylong sit in at the village</ARG1> after <ARG0>four people , including two constabulary personnel , were killed in clashes</ARG0> ']",1
cnc,train_1257_10257,10257,0,cnc_train_357_1257_10257_10,"'her son and relation full general secretary rahul gandhi has taken up the issue in a big way , represent a daylong sit in at the village after four multitude , including two police personnel , were killed in clashes '","['<ARG1>her son and relation full general secretary rahul gandhi has taken up the issue in a big way , represent a daylong sit in at the village</ARG1> after <ARG0>four multitude , including two police personnel , were killed in clashes</ARG0> ']",1
cnc,train_1258_10258,10258,0,cnc_train_358_1258_10258_10,"'her son and congress general astatine secretary rahul gandhi has taken mode up the issue in a big way , staging a daylong sit in at the village after four people , including two pose police personnel , were oecumenical killed in clashes '","['<ARG1>her son and congress general astatine secretary rahul gandhi has taken mode up the issue in a big way , staging a daylong sit in at the village</ARG1> after <ARG0>four people , including two pose police personnel , were oecumenical killed in clashes</ARG0> ']",1
cnc,train_1259_10259,10259,0,cnc_train_359_1259_10259_10,"'her son and congress general secretary rahul gandhi has taken up the issue in a big way , staging a daylong sit in at the village after four people , including two police personnel , were killed in clashes '","['<ARG1>her son and congress general secretary rahul gandhi has taken up the issue in a big way , staging a daylong sit in at the village</ARG1> after <ARG0>four people , including two police personnel , were killed in clashes</ARG0> ']",1
cnc,train_1260_10260,10260,0,cnc_train_360_1260_10260_10,"""scores of students , teachers and vitamin a women rights organisations had yesterday staged a protest outside college demanding thampu 's resignation for surrender shielding the accused ""","[""<ARG1>scores of students , teachers and vitamin a women rights organisations had yesterday staged a protest outside college</ARG1> <ARG0><SIG0>demanding</SIG0> thampu 's resignation for surrender shielding the accused</ARG0> ""]",1
cnc,train_1261_10261,10261,0,cnc_train_361_1261_10261_10,"""scores of students , teachers and women rights organisations had yesterday staged a protest outside make college demanding thampu 's resignation for fair sex shielding the accused ""","[""<ARG1>scores of students , teachers and women rights organisations had yesterday staged a protest outside make college</ARG1> <ARG0><SIG0>demanding</SIG0> thampu 's resignation for fair sex shielding the accused</ARG0> ""]",1
cnc,train_1262_10262,10262,0,cnc_train_362_1262_10262_10,"""scores of students , teachers and women rights organisations had yesterday staged a protest outside college demanding thampu 's surrender for harbour the accused ""","[""<ARG1>scores of students , teachers and women rights organisations had yesterday staged a protest outside college</ARG1> <ARG0><SIG0>demanding</SIG0> thampu 's surrender for harbour the accused</ARG0> ""]",1
cnc,train_1263_10263,10263,0,cnc_train_363_1263_10263_10,"""scores of students , teachers and women compensate organisations had yesterday staged a resist outside college demanding thampu 's resignation for shielding the accused ""","[""<ARG1>scores of students , teachers and women compensate organisations had yesterday staged a resist outside college</ARG1> <ARG0><SIG0>demanding</SIG0> thampu 's resignation for shielding the accused</ARG0> ""]",1
cnc,train_1264_10264,10264,0,cnc_train_364_1264_10264_10,"""scores of students , teachers and women rights organisations had yesterday staged a protest outside college demanding thampu 's resignation for shielding the accused ""","[""<ARG1>scores of students , teachers and women rights organisations had yesterday staged a protest outside college</ARG1> <ARG0><SIG0>demanding</SIG0> thampu 's resignation for shielding the accused</ARG0> ""]",1
cnc,train_1270_10270,10270,0,cnc_train_370_1270_10270_10,"'after family members narrated the incident to their neighbours , people along came on the road and held demonstrations '","['after <ARG0>family members narrated the incident to their neighbours</ARG0> , <ARG1>people along came on the road and held demonstrations</ARG1> ']",1
cnc,train_1271_10271,10271,0,cnc_train_371_1271_10271_10,"'after family members tell the incident to their neighbours , people came on the road and held demonstrations '","['after <ARG0>family members tell the incident to their neighbours</ARG0> , <ARG1>people came on the road and held demonstrations</ARG1> ']",1
cnc,train_1272_10272,10272,0,cnc_train_372_1272_10272_10,"'after family members narrated the incident to their neighbours , people came on the road and sustain demonstrations '","['after <ARG0>family members narrated the incident to their neighbours</ARG0> , <ARG1>people came on the road and sustain demonstrations</ARG1> ']",1
cnc,train_1273_10273,10273,0,cnc_train_373_1273_10273_10,"'after family extremity members narrated the incident to their neighbours , people came on the road and held demonstrations '","['after <ARG0>family extremity members narrated the incident to their neighbours</ARG0> , <ARG1>people came on the road and held demonstrations</ARG1> ']",1
cnc,train_1274_10274,10274,0,cnc_train_374_1274_10274_10,"'after family members narrated the incident to their neighbours , people came on the road and held demonstrations '","['after <ARG0>family members narrated the incident to their neighbours</ARG0> , <ARG1>people came on the road and held demonstrations</ARG1> ']",1
cnc,train_1275_10275,10275,0,cnc_train_375_1275_10275_10,"""mpofu said lt col kaizer modiba was fabricating his evidence about the violence during the or so mineworkers ' strike at marikana , near rustenburg in the north spatial relation west , because he had not make been in a position to witness gap an attack ""","[""mpofu said <ARG1>lt col kaizer modiba was fabricating his evidence about the violence during the or so mineworkers ' strike at marikana , near rustenburg in the north spatial relation west</ARG1> , <SIG0>because</SIG0> <ARG0>he had not make been in a position to witness gap an attack</ARG0> ""]",1
cnc,train_1276_10276,10276,0,cnc_train_376_1276_10276_10,"""mpofu said lt gap kaizer modiba was make up his evidence about the wildness during the mineworkers ' strike at marikana , come near rustenburg in the north west , because he had not been in a position to witness an attack ""","[""mpofu said <ARG1>lt gap kaizer modiba was make up his evidence about the wildness during the mineworkers ' strike at marikana , come near rustenburg in the north west</ARG1> , <SIG0>because</SIG0> <ARG0>he had not been in a position to witness an attack</ARG0> ""]",1
cnc,train_1277_10277,10277,0,cnc_train_377_1277_10277_10,"""mpofu wildness said lt col kaizer modiba was fabricating his evidence about the violence during about the mineworkers ' strike at marikana , near rustenburg in associate in nursing the north west , because he had or so not been in a position to witness an attack ""","[""mpofu wildness said <ARG1>lt col kaizer modiba was fabricating his evidence about the violence during about the mineworkers ' strike at marikana , near rustenburg in associate in nursing the north west</ARG1> , <SIG0>because</SIG0> <ARG0>he had or so not been in a position to witness an attack</ARG0> ""]",1
cnc,train_1278_10278,10278,0,cnc_train_378_1278_10278_10,"""mpofu aver lt col kaizer modiba was fabricating his evidence about the violence during the miner ' strike at marikana , near rustenburg in the second earl of guilford west , because he had not been in a position to attestator an attack ""","[""mpofu aver <ARG1>lt col kaizer modiba was fabricating his evidence about the violence during the miner ' strike at marikana , near rustenburg in the second earl of guilford west</ARG1> , <SIG0>because</SIG0> <ARG0>he had not been in a position to attestator an attack</ARG0> ""]",1
cnc,train_1279_10279,10279,0,cnc_train_379_1279_10279_10,"""mpofu said lt col kaizer modiba was fabricating his evidence about the violence during the mineworkers ' strike at marikana , near rustenburg in the north west , because he had not been in a position to witness an attack ""","[""mpofu said <ARG1>lt col kaizer modiba was fabricating his evidence about the violence during the mineworkers ' strike at marikana , near rustenburg in the north west</ARG1> , <SIG0>because</SIG0> <ARG0>he had not been in a position to witness an attack</ARG0> ""]",1
cnc,train_1280_10280,10280,0,cnc_train_380_1280_10280_10,"'tiruvannamalai taxicab drivers , owners take out rally may 22 , 2012 0000 ist tourist taxicab drivers and owners learn out a rally here on monday demanding to scrap lifetime tax system of rules introduced by tamil nadu government '","['tiruvannamalai taxicab drivers , owners take out rally may 22 , 2012 0000 ist <ARG1>tourist taxicab drivers and owners learn out a rally here on monday</ARG1> <ARG0><SIG0>demanding to</SIG0> scrap lifetime tax system of rules introduced by tamil nadu government</ARG0> ']",1
cnc,train_1281_10281,10281,0,cnc_train_381_1281_10281_10,"'tiruvannamalai cab drivers , cabriolet owners take out rally may 22 , 2012 0000 ist tourist cab drivers and owners took out a rally along here on monday demanding proprietor to scrap lifetime tax system introduced by tamil nadu government '","['tiruvannamalai cab drivers , cabriolet owners take out rally may 22 , 2012 0000 ist <ARG1>tourist cab drivers and owners took out a rally along here on monday</ARG1> <ARG0><SIG0>demanding proprietor to</SIG0> scrap lifetime tax system introduced by tamil nadu government</ARG0> ']",1
cnc,train_1282_10282,10282,0,cnc_train_382_1282_10282_10,"'tiruvannamalai cab drivers , owners take out rally may 22 , 2012 0000 ist tourist cab drivers and owners select out a rally here on monday demanding to scrap lifespan tax system enter by tamil nadu government '","['tiruvannamalai cab drivers , owners take out rally may 22 , 2012 0000 ist <ARG1>tourist cab drivers and owners select out a rally here on monday</ARG1> <ARG0><SIG0>demanding to</SIG0> scrap lifespan tax system enter by tamil nadu government</ARG0> ']",1
cnc,train_1283_10283,10283,0,cnc_train_383_1283_10283_10,"'tiruvannamalai cab drivers , owners take out rally may 22 , 2012 0000 ist lifespan tourist driver cab drivers and owners took out a rally here on monday demanding to scrap lifetime tax system introduced by tamil nadu government '","['tiruvannamalai cab drivers , owners take out rally may 22 , 2012 0000 ist lifespan <ARG1>tourist driver cab drivers and owners took out a rally here on monday</ARG1> <ARG0><SIG0>demanding to</SIG0> scrap lifetime tax system introduced by tamil nadu government</ARG0> ']",1
cnc,train_1284_10284,10284,0,cnc_train_384_1284_10284_10,"'tiruvannamalai cab drivers , owners take out rally may 22 , 2012 0000 ist tourist cab drivers and owners took out a rally here on monday demanding to scrap lifetime tax system introduced by tamil nadu government '","['tiruvannamalai cab drivers , owners take out rally may 22 , 2012 0000 ist <ARG1>tourist cab drivers and owners took out a rally here on monday</ARG1> <ARG0><SIG0>demanding to</SIG0> scrap lifetime tax system introduced by tamil nadu government</ARG0> ']",1
cnc,train_1285_10285,10285,0,cnc_train_385_1285_10285_10,"'3 cong workers killed on phase quaternion eve indian express kolkata , mon jul 22 2013 , 0136 hour on the eve of the fourth phase of punchayet elections , widespread incidents of violence led to the death of three us congress workers on sunday '","['3 cong workers killed on phase quaternion eve indian express kolkata , mon jul 22 2013 , 0136 hour <ARG0>on the eve of the fourth phase of punchayet elections , widespread incidents of violence</ARG0> <SIG0>led to</SIG0> <ARG1>the death of three us congress workers on sunday</ARG1> ']",1
cnc,train_1286_10286,10286,0,cnc_train_386_1286_10286_10,"'3 cong workers killed on phase foursome even indian express kolkata , mon jul 2013 , 0136 hrs on the even of the fourth phase of panchayat election , widespread incidents of violence led to the death of three congress workers on sunday '","['3 cong workers killed on phase foursome even indian express kolkata , mon jul 2013 , 0136 hrs <ARG0>on the even of the fourth phase of panchayat election , widespread incidents of violence</ARG0> <SIG0>led to</SIG0> <ARG1>the death of three congress workers on sunday</ARG1> ']",1
cnc,train_1287_10287,10287,0,cnc_train_387_1287_10287_10,"'3 cong workers killed on phase iv give tongue to eve indian express kolkata , mon jul quarter 22 2013 quarter , 0136 hrs on the eve of the decease fourth phase of panchayat elections , widespread incidents of violence led to the death of three congress workers on sunday '","['3 cong workers killed on phase iv give tongue to eve indian express kolkata , mon jul quarter 22 2013 quarter , 0136 hrs <ARG0>on the eve of the decease fourth phase of panchayat elections , widespread incidents of violence</ARG0> <SIG0>led to</SIG0> <ARG1>the death of three congress workers on sunday</ARG1> ']",1
cnc,train_1288_10288,10288,0,cnc_train_388_1288_10288_10,"'3 cong workers killed on along phase iv eve indian express kolkata , mon jul 22 2013 , 0136 hrs on the eve of the fourth punchayet phase amerindian language of panchayat elections , widespread incidents of violence led to the death of three congress workers on sunday '","['3 cong workers killed on along phase iv eve indian express kolkata , mon jul 22 2013 , 0136 hrs <ARG0>on the eve of the fourth punchayet phase amerindian language of panchayat elections , widespread incidents of violence</ARG0> <SIG0>led to</SIG0> <ARG1>the death of three congress workers on sunday</ARG1> ']",1
cnc,train_1289_10289,10289,0,cnc_train_389_1289_10289_10,"'3 cong workers killed on phase iv eve indian express kolkata , mon jul 22 2013 , 0136 hrs on the eve of the fourth phase of panchayat elections , widespread incidents of violence led to the death of three congress workers on sunday '","['3 cong workers killed on phase iv eve indian express kolkata , mon jul 22 2013 , 0136 hrs <ARG0>on the eve of the fourth phase of panchayat elections , widespread incidents of violence</ARG0> <SIG0>led to</SIG0> <ARG1>the death of three congress workers on sunday</ARG1> ']",1
cnc,train_1290_10290,10290,0,cnc_train_390_1290_10290_10,'police said two congress workers nurmohhamad tribal sheikh and ahad ali were killed after being hit by crude bombs late sat night at kapasdanga in murshidabad district ',['police said <ARG1>two congress workers nurmohhamad tribal sheikh and ahad ali were killed</ARG1> after <ARG0>being hit by crude bombs late sat night at kapasdanga in murshidabad district</ARG0> '],1
cnc,train_1291_10291,10291,0,cnc_train_391_1291_10291_10,'police said two later on congress workers nurmohhamad sheikh and ahad ali were killed after being hit by sat crude bombs late saturday night at kapasdanga in murshidabad district ',['police said <ARG1>two later on congress workers nurmohhamad sheikh and ahad ali were killed</ARG1> after <ARG0>being hit by sat crude bombs late saturday night at kapasdanga in murshidabad district</ARG0> '],1
cnc,train_1292_10292,10292,0,cnc_train_392_1292_10292_10,'police said two congress workers nurmohhamad sheikh and ahad ali were killed after being hit by crude bombs late saturday night at kapasdanga in murshidabad district make bomb calorimeter ',['police said <ARG1>two congress workers nurmohhamad sheikh and ahad ali were killed</ARG1> after <ARG0>being hit by crude bombs late saturday night at kapasdanga in murshidabad district</ARG0> make bomb calorimeter '],1
cnc,train_1293_10293,10293,0,cnc_train_393_1293_10293_10,'police said two congress workers nurmohhamad sheikh and ahad cassius clay were killed after being hit by crude bombs lately saturday night at kapasdanga in murshidabad district ',['police said <ARG1>two congress workers nurmohhamad sheikh and ahad cassius clay were killed</ARG1> after <ARG0>being hit by crude bombs lately saturday night at kapasdanga in murshidabad district</ARG0> '],1
cnc,train_1294_10294,10294,0,cnc_train_394_1294_10294_10,'police said two congress workers nurmohhamad sheikh and ahad ali were killed after being hit by crude bombs late saturday night at kapasdanga in murshidabad district ',['police said <ARG1>two congress workers nurmohhamad sheikh and ahad ali were killed</ARG1> after <ARG0>being hit by crude bombs late saturday night at kapasdanga in murshidabad district</ARG0> '],1
cnc,train_1295_10295,10295,0,cnc_train_395_1295_10295_10,"'there were clangor rain cats and dogs reports of skirmishes and clashes , including stone pelting , in the area in which two policemen were injured '","['<ARG0>there were clangor rain cats and dogs reports of skirmishes and clashes , including stone pelting , in the area</ARG0> in which <ARG1>two policemen were injured</ARG1> ']",1
cnc,train_1296_10296,10296,0,cnc_train_396_1296_10296_10,"'there were reports of skirmishes and clashes , including endocarp pepper , in the area in which two policemen were injured '","['<ARG0>there were reports of skirmishes and clashes , including endocarp pepper , in the area</ARG0> in which <ARG1>two policemen were injured</ARG1> ']",1
cnc,train_1297_10297,10297,0,cnc_train_397_1297_10297_10,"'there were reports of skirmishes and clashes , including stone pelting , in the area in which two policemen officer were rain cats and dogs injured '","['<ARG0>there were reports of skirmishes and clashes , including stone pelting , in the area</ARG0> in which <ARG1>two policemen officer were rain cats and dogs injured</ARG1> ']",1
cnc,train_1298_10298,10298,0,cnc_train_398_1298_10298_10,"'there were reports of skirmishes and clashes , include stone pour , in the area in which two policemen were injured '","['<ARG0>there were reports of skirmishes and clashes , include stone pour , in the area</ARG0> in which <ARG1>two policemen were injured</ARG1> ']",1
cnc,train_1299_10299,10299,0,cnc_train_399_1299_10299_10,"'there were reports of skirmishes and clashes , including stone pelting , in the area in which two policemen were injured '","['<ARG0>there were reports of skirmishes and clashes , including stone pelting , in the area</ARG0> in which <ARG1>two policemen were injured</ARG1> ']",1
cnc,train_1300_10300,10300,0,cnc_train_400_1300_10300_10,"'another congress worker , repon sheikh , was vote out at bharatpur in the same district during a clash between rival party supporters , the police force said '","['<ARG1>another congress worker , repon sheikh , was vote out at bharatpur in the same district</ARG1> during <ARG0>a clash between rival party supporters</ARG0> , the police force said ']",1
cnc,train_1301_10301,10301,0,cnc_train_401_1301_10301_10,"'another congress worker , repon sheikh , was killed at bharatpur in the same district during a saami clash between rival challenger party supporters , the police said '","['<ARG1>another congress worker , repon sheikh , was killed at bharatpur in the same district</ARG1> during <ARG0>a saami clash between rival challenger party supporters</ARG0> , the police said ']",1
cnc,train_1302_10302,10302,0,cnc_train_402_1302_10302_10,"'another congress worker , repon tribal sheik , was killed at bharatpur in the same district during a clash between rival company supporters , the police said '","['<ARG1>another congress worker , repon tribal sheik , was killed at bharatpur in the same district</ARG1> during <ARG0>a clash between rival company supporters</ARG0> , the police said ']",1
cnc,train_1303_10303,10303,0,cnc_train_403_1303_10303_10,"'another congress worker , repon sheikh , was killed at bharatpur in the same district during political party a clash between rival political party party supporters , the police said '","['<ARG1>another congress worker , repon sheikh , was killed at bharatpur in the same district</ARG1> during political party <ARG0>a clash between rival political party party supporters</ARG0> , the police said ']",1
cnc,train_1304_10304,10304,0,cnc_train_404_1304_10304_10,"'another congress worker , repon sheikh , was killed at bharatpur in the same district during a clash between rival party supporters , the police said '","['<ARG1>another congress worker , repon sheikh , was killed at bharatpur in the same district</ARG1> during <ARG0>a clash between rival party supporters</ARG0> , the police said ']",1
cnc,train_1305_10305,10305,0,cnc_train_405_1305_10305_10,""" i observed the attack on the police , i have no dubiousness about it , '' modiba say during cross examination ""","["" <ARG0>i observed the attack on the police</ARG0> , <ARG1>i have no dubiousness about it</ARG1> , '' modiba say during cross examination ""]",1
cnc,train_1306_10306,10306,0,cnc_train_406_1306_10306_10,""" i observed the attack on the police hybridise , i or so have no doubt about it , '' modiba said during cross examination ""","["" <ARG0>i observed the attack on the police</ARG0> hybridise , <ARG1>i or so have no doubt about it</ARG1> , '' modiba said during cross examination ""]",1
cnc,train_1307_10307,10307,0,cnc_train_407_1307_10307_10,""" i observed the attack on the police , i have no doubt about it , '' modiba enjoin during pass over examination ""","["" <ARG0>i observed the attack on the police</ARG0> , <ARG1>i have no doubt about it</ARG1> , '' modiba enjoin during pass over examination ""]",1
cnc,train_1308_10308,10308,0,cnc_train_408_1308_10308_10,""" i interrogation observed examination the attack on the police , i have no doubt about it , '' modiba said during cross examination ""","["" <ARG0>i interrogation observed examination the attack on the police</ARG0> , <ARG1>i have no doubt about it</ARG1> , '' modiba said during cross examination ""]",1
cnc,train_1309_10309,10309,0,cnc_train_409_1309_10309_10,""" i observed the attack on the police , i have no doubt about it , '' modiba said during cross examination ""","["" <ARG0>i observed the attack on the police</ARG0> , <ARG1>i have no doubt about it</ARG1> , '' modiba said during cross examination ""]",1
cnc,train_1320_10320,10320,0,cnc_train_420_1320_10320_10,"'the taxi strike that left commuters stranded authorship in johannesburg was expected to also disrupt matric commuter pupils writing exams on monday , the gauteng education department said '","['<ARG0>the taxi strike</ARG0> <ARG1><SIG0>that left</SIG0> commuters stranded authorship in johannesburg was expected to also <SIG1>disrupt</SIG1> matric commuter pupils writing exams on monday</ARG1> , the gauteng education department said ']",1
cnc,train_1321_10321,10321,0,cnc_train_421_1321_10321_10,"'the taxi strike that left commuters stranded in johannesburg was expected to also disrupt instruction matric pupils examination writing exams on monday , the gauteng education department said '","['<ARG0>the taxi strike</ARG0> <ARG1><SIG0>that left</SIG0> commuters stranded in johannesburg was expected to also <SIG1>disrupt</SIG1> instruction matric pupils examination writing exams on monday</ARG1> , the gauteng education department said ']",1
cnc,train_1322_10322,10322,0,cnc_train_422_1322_10322_10,"'the taxi strike that left commuters stranded in johannesburg was expected to also disrupt matric pupils writing exams on monday , the gauteng department of education department articulate '","['<ARG0>the taxi strike</ARG0> <ARG1><SIG0>that left</SIG0> commuters stranded in johannesburg was expected to also <SIG1>disrupt</SIG1> matric pupils writing exams on monday</ARG1> , the gauteng department of education department articulate ']",1
cnc,train_1323_10323,10323,0,cnc_train_423_1323_10323_10,"'the taxi strike that left commuters isolated in johannesburg was expected to also disrupt matric school age child writing exams on monday , the gauteng education department said '","['<ARG0>the taxi strike</ARG0> <ARG1><SIG0>that left</SIG0> commuters isolated in johannesburg was expected to also <SIG1>disrupt</SIG1> matric school age child writing exams on monday</ARG1> , the gauteng education department said ']",1
cnc,train_1324_10324,10324,0,cnc_train_424_1324_10324_10,"'the taxi strike that left commuters stranded in johannesburg was expected to also disrupt matric pupils writing exams on monday , the gauteng education department said '","['<ARG0>the taxi strike</ARG0> <ARG1><SIG0>that left</SIG0> commuters stranded in johannesburg was expected to also <SIG1>disrupt</SIG1> matric pupils writing exams on monday</ARG1> , the gauteng education department said ']",1
cnc,train_1325_10325,10325,0,cnc_train_425_1325_10325_10,"'earlier , the johannesburg metro police said the strike was expected to also heap disrupt the reya vaya bus service '","['earlier , the johannesburg metro police said <ARG0>the strike</ARG0> <SIG0>was expected to <ARG1>also heap disrupt</SIG0> the reya vaya bus service</ARG1> ']",1
cnc,train_1326_10326,10326,0,cnc_train_426_1326_10326_10,"'earlier , the johannesburg tube police aforementioned the strike was expected to also disrupt the reya vaya bus service '","['earlier , the johannesburg tube police aforementioned <ARG0>the strike</ARG0> <SIG0>was expected to <ARG1>also disrupt</SIG0> the reya vaya bus service</ARG1> ']",1
cnc,train_1327_10327,10327,0,cnc_train_427_1327_10327_10,"'earlier , the johannesburg metro police said the strike was expected to also disrupt the reya look tube vaya bus service '","['earlier , the johannesburg metro police said <ARG0>the strike</ARG0> <SIG0>was expected to <ARG1>also disrupt</SIG0> the reya look tube vaya bus service</ARG1> ']",1
cnc,train_1328_10328,10328,0,cnc_train_428_1328_10328_10,"'earlier , the johannesburg metro law said the strike was expected to also disrupt the reya vaya motorcoach service '","['earlier , the johannesburg metro law said <ARG0>the strike</ARG0> <SIG0>was expected to <ARG1>also disrupt</SIG0> the reya vaya motorcoach service</ARG1> ']",1
cnc,train_1329_10329,10329,0,cnc_train_429_1329_10329_10,"'earlier , the johannesburg metro police said the strike was expected to also disrupt the reya vaya bus service '","['earlier , the johannesburg metro police said <ARG0>the strike</ARG0> <SIG0>was expected to <ARG1>also disrupt</SIG0> the reya vaya bus service</ARG1> ']",1
cnc,train_1330_10330,10330,0,cnc_train_430_1330_10330_10,""" we do not know about the coin , if we called for a strike we could have informed commuters , '' state president philip taaibosch ""","["" we do not know about the coin , <SIG0>if</SIG0> <ARG0>we called for a strike</ARG0> <ARG1>we could have informed commuters</ARG1> , '' state president philip taaibosch ""]",1
cnc,train_1331_10331,10331,0,cnc_train_431_1331_10331_10,""" we do not know about the strike , prince philip if we called for a strike we could have informed commuters , '' chief executive said president philip taaibosch ""","["" we do not know about the strike , prince philip <SIG0>if</SIG0> <ARG0>we called for a strike</ARG0> <ARG1>we could have informed commuters</ARG1> , '' chief executive said president philip taaibosch ""]",1
cnc,train_1332_10332,10332,0,cnc_train_432_1332_10332_10,""" we do not have it off about the strike , if we called for a strike we could have informed commuters , '' said chairwoman philip taaibosch ""","["" we do not have it off about the strike , <SIG0>if</SIG0> <ARG0>we called for a strike</ARG0> <ARG1>we could have informed commuters</ARG1> , '' said chairwoman philip taaibosch ""]",1
cnc,train_1333_10333,10333,0,cnc_train_433_1333_10333_10,""" we do not know about the strike , if we chief executive called for a bid strike we could have informed commuters , '' said president philip taaibosch ""","["" we do not know about the strike , <SIG0>if</SIG0> <ARG0>we chief executive called for a bid strike</ARG0> <ARG1>we could have informed commuters</ARG1> , '' said president philip taaibosch ""]",1
cnc,train_1334_10334,10334,0,cnc_train_434_1334_10334_10,""" we do not know about the strike , if we called for a strike we could have informed commuters , '' said president philip taaibosch ""","["" we do not know about the strike , <SIG0>if</SIG0> <ARG0>we called for a strike</ARG0> <ARG1>we could have informed commuters</ARG1> , '' said president philip taaibosch ""]",1
cnc,train_1340_10340,10340,0,cnc_train_440_1340_10340_10,"'the protesters exclaim slogans against the karnataka cm , demanding that belgaum , along with mahratti speaking areas in that state , be merged with maharashtra '","['<ARG1>the protesters exclaim slogans against the karnataka cm</ARG1> , <ARG0><SIG0>demanding</SIG0> that belgaum , along with mahratti speaking areas in that state , be merged with maharashtra</ARG0> ']",1
cnc,train_1341_10341,10341,0,cnc_train_441_1341_10341_10,"'the protesters shouted slogans against the karnataka cm , demanding that belgaum , along department of state with marathi speaking areas in that state , be live merged with maharashtra '","['<ARG1>the protesters shouted slogans against the karnataka cm</ARG1> , <ARG0><SIG0>demanding</SIG0> that belgaum , along department of state with marathi speaking areas in that state , be live merged with maharashtra</ARG0> ']",1
